header,true_label,true_label_id,pred_label,pred_label_id,second_best_label,confidence,entropy,margin,correct,original_label,prob_None,prob_DNA,prob_DNA/Academ-1,prob_DNA/CMC,prob_DNA/Kolobok,prob_DNA/P,prob_DNA/PIF-Harbinger,prob_DNA/PiggyBac,prob_DNA/Sola-2,prob_DNA/TcMar-Tc1,prob_DNA/hAT
TcMar-Tc1_4-fMicSal#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20261602,2.3086734,0.08527536,False,DNA/TcMar-Tc1,0.20261602,0.062423542,0.075310804,0.087843016,0.104167596,0.11734066,0.05382475,0.064005174,0.10957347,0.051233966,0.071660966
hAT_8-fMicVar#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20216832,2.309394,0.085507326,False,DNA/hAT,0.20216832,0.06186286,0.07597929,0.08862872,0.1036018,0.11666099,0.053695176,0.063987225,0.10962369,0.05140248,0.07238941
TcMar-Tc1_10-fMyrMur#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20483848,2.3041985,0.086732104,False,DNA/TcMar-Tc1,0.20483848,0.057872806,0.0749862,0.08986538,0.10477403,0.11810638,0.053631384,0.062326603,0.10999235,0.051596005,0.072010435
TcMar-Tc1_2-fMyrMur#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20439768,2.305721,0.0859857,False,DNA/TcMar-Tc1,0.20439768,0.06216828,0.07459232,0.08740092,0.10438014,0.11841198,0.05359153,0.06352529,0.11007413,0.05057846,0.07087931
hAT_6-fMyrMur#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20623098,2.3021939,0.08669035,False,DNA/hAT,0.20623098,0.06007017,0.0736609,0.087953314,0.105358936,0.11954063,0.05362068,0.06267194,0.110284805,0.050476987,0.07013062
PiggyBac_7-fNanAch#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.2022896,2.3092206,0.085859425,False,DNA/PiggyBac,0.2022896,0.061227895,0.07611875,0.08896272,0.10354155,0.11643017,0.053544987,0.06381882,0.10963687,0.05161054,0.07281805
Academ-1_17-fNanAch#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20181006,2.3096642,0.08539149,False,DNA/Academ-1,0.20181006,0.061176915,0.07618665,0.08916586,0.1036594,0.11641857,0.053640723,0.06388008,0.1096129,0.051597953,0.07285099
hAT_63-fNanAch#DNA,DNA,1,None,0,DNA/P,0.20183423,2.3097868,0.08531389,False,DNA,0.20183423,0.061546836,0.07613417,0.08877405,0.10352376,0.116520345,0.053690523,0.06401217,0.10967881,0.051592216,0.072692834
hAT_100-fNanAch#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20259497,2.3090353,0.08599139,False,DNA/hAT,0.20259497,0.06239007,0.07569778,0.08841906,0.103647575,0.116603576,0.05347602,0.06412283,0.10956392,0.051280055,0.07220417
Academ-1_17-fNanAnt#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20140906,2.310591,0.0850765,False,DNA/Academ-1,0.20140906,0.062379144,0.07625717,0.08818028,0.10360937,0.11633255,0.0537325,0.064384595,0.109555945,0.051472396,0.072687
Academ-1_22-fNanAnt#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20205836,2.3095815,0.08547936,False,DNA/Academ-1,0.20205836,0.061690614,0.07600164,0.0883546,0.10373132,0.116579,0.05365578,0.06409367,0.109641634,0.05158486,0.072608486
hAT_52-fNanAnt#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20202826,2.3100667,0.085997894,False,DNA/hAT,0.20202826,0.062335964,0.076185636,0.088448875,0.10330216,0.116030365,0.05354563,0.0642889,0.109611265,0.051485952,0.072736934
hAT_83-fNanAnt#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20258388,2.3092644,0.08627876,False,DNA/hAT,0.20258388,0.06288787,0.07569469,0.08822897,0.103590235,0.11630512,0.05341557,0.06437909,0.10960682,0.0511382,0.07216955
hAT_160-fNanAnt#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20604298,2.3025649,0.08653254,False,DNA/hAT,0.20604298,0.060131796,0.07404473,0.08779173,0.10517157,0.119510435,0.053746674,0.06267741,0.1102033,0.050413024,0.0702664
hAT_168-fNanAnt#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20561387,2.30384,0.086756624,False,DNA/hAT,0.20561387,0.06173181,0.07432042,0.087121435,0.10459153,0.11885724,0.053522494,0.06318288,0.11029415,0.050182194,0.07058202
hAT_181-fNanAnt#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20740676,2.2991674,0.085870914,False,DNA/hAT,0.20740676,0.05969791,0.07290037,0.08723663,0.10613666,0.121535845,0.053699158,0.061932337,0.11069634,0.04980532,0.06895263
TcMar-Tc1_1-fNeoGra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20148125,2.310617,0.08547182,False,DNA/TcMar-Tc1,0.20148125,0.062046878,0.07630999,0.088724025,0.10333341,0.11600944,0.053624786,0.06425845,0.109582365,0.0516797,0.0729497
hAT_58-fNeoGra#DNA,DNA,1,None,0,DNA/P,0.20540215,2.3035598,0.08655576,False,DNA,0.20540215,0.060215563,0.07436151,0.08817938,0.10503482,0.118846394,0.05341068,0.06281387,0.11023777,0.050671846,0.07082604
TcMar-Tc1_48-fNeoGra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20518574,2.303948,0.08641924,False,DNA/TcMar-Tc1,0.20518574,0.059738122,0.074397385,0.088464215,0.10498934,0.1187665,0.05369364,0.06270596,0.11005218,0.05095867,0.07104827
TcMar-Tc1_53-fNeoGra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2055916,2.303393,0.08689573,False,DNA/TcMar-Tc1,0.2055916,0.059550557,0.07430161,0.0886284,0.1050533,0.11869588,0.053553235,0.06265033,0.110046476,0.05087804,0.07105053
TcMar-Tc1_58-fNeoGra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20499803,2.304139,0.0862939,False,DNA/TcMar-Tc1,0.20499803,0.059493475,0.07444167,0.08867907,0.10495213,0.11870413,0.053719703,0.06272474,0.110067874,0.051064473,0.07115467
TcMar-Tc1_71-fNeoGra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20533842,2.3039138,0.08677316,False,DNA/TcMar-Tc1,0.20533842,0.059380885,0.07456734,0.0886109,0.10478906,0.11856526,0.053833563,0.062495314,0.11009247,0.051126115,0.07120068
TcMar-Tc1_72-fNeoGra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20507126,2.3047361,0.087158695,False,DNA/TcMar-Tc1,0.20507126,0.060299635,0.07459433,0.08872236,0.10465021,0.11791256,0.053488214,0.06307554,0.10992204,0.051039465,0.071224436
Kolobok_3-fNeoGra#DNA/Kolobok,DNA/Kolobok,4,None,0,DNA/P,0.20447452,2.3061116,0.08685409,False,DNA/Kolobok,0.20447452,0.063183375,0.07468118,0.08735249,0.10401332,0.11762043,0.053241972,0.06391902,0.11021013,0.050324306,0.070979275
hAT_87-fNeoGra#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20767069,2.299369,0.08700655,False,DNA/hAT,0.20767069,0.059373632,0.07315108,0.08748403,0.10564551,0.12066414,0.05351213,0.06203982,0.11095431,0.050026096,0.0694786
hAT_4-fNeoOce#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2007405,2.3121405,0.085203886,False,DNA/hAT,0.2007405,0.06339828,0.07655519,0.0883769,0.10305532,0.115536615,0.053623933,0.06482027,0.10922154,0.051628783,0.07304274
hAT_10-fNotCel#DNA,DNA,1,None,0,DNA/P,0.20413548,2.3065393,0.086707816,False,DNA,0.20413548,0.061510198,0.07517209,0.088164166,0.10394039,0.11742766,0.053553738,0.06369705,0.1099368,0.05084965,0.07161277
TcMar-Tc1_5-fNotCel#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20675093,2.301488,0.08733951,False,DNA/TcMar-Tc1,0.20675093,0.059412707,0.07389101,0.08826295,0.10519971,0.11941142,0.053546328,0.06227924,0.11036334,0.050510254,0.07037215
PiggyBac_2-fNotCoa#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20091607,2.3112788,0.08512607,False,DNA/PiggyBac,0.20091607,0.06142663,0.07693447,0.08919933,0.10296112,0.115789995,0.053644802,0.06408663,0.10956098,0.051959857,0.073520154
Academ-1_7-fNotCoa#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.2010816,2.3115015,0.08555242,False,DNA/Academ-1,0.2010816,0.062468953,0.07682429,0.08851011,0.103118405,0.11552919,0.053608,0.06456421,0.10939899,0.051656816,0.07323953
Sola-2_3-fNotCoa#DNA/Sola-2,DNA/Sola-2,8,None,0,DNA/P,0.20267487,2.3081706,0.085755855,False,DNA/Sola-2,0.20267487,0.059929736,0.07595317,0.08921188,0.10402146,0.11691901,0.053705797,0.06339922,0.10971034,0.05179742,0.07267718
hAT_131-fNotCoa#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20255113,2.3089294,0.08605218,False,DNA/hAT,0.20255113,0.06162292,0.07600984,0.08859501,0.10353225,0.11649895,0.053533856,0.0639897,0.10979236,0.051338613,0.072535425
hAT_132-fNotCoa#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2022709,2.3095274,0.08602168,False,DNA/hAT,0.2022709,0.061883476,0.07609485,0.08861978,0.10360033,0.11624922,0.053552896,0.06419573,0.109529264,0.05146503,0.07253847
hAT_63-fNotCoa#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20641038,2.3020875,0.086853854,False,DNA/hAT,0.20641038,0.060090672,0.07412188,0.08761605,0.10504518,0.119556524,0.053602513,0.062586814,0.110284194,0.050261613,0.07042411
hAT_68-fNotCoa#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2051782,2.3036315,0.08598962,False,DNA/hAT,0.2051782,0.05979407,0.07410965,0.08797384,0.10535355,0.119188584,0.05373427,0.06260575,0.11024963,0.05094507,0.070867345
hAT_70-fNotCoa#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20492972,2.304014,0.085835986,False,DNA/hAT,0.20492972,0.060077656,0.07401755,0.08803451,0.10541272,0.11909374,0.053692784,0.06276366,0.110188685,0.051003028,0.07078597
hAT_73-fNotCoa#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20691326,2.3012867,0.08754668,False,DNA/hAT,0.20691326,0.05950404,0.073578686,0.08825381,0.105343334,0.119366586,0.053480055,0.0621959,0.11047005,0.050669085,0.07022522
Sola-2_2-fNotRos#DNA/Sola-2,DNA/Sola-2,8,None,0,DNA/P,0.20261052,2.3085337,0.086086854,False,DNA/Sola-2,0.20261052,0.06043759,0.07610085,0.089245155,0.103605054,0.11652367,0.05351853,0.06364014,0.10983687,0.051668037,0.0728136
hAT_22-fNotRos#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2011227,2.31105,0.08530247,False,DNA/hAT,0.2011227,0.062037922,0.07645795,0.08876022,0.103397064,0.11582023,0.05356145,0.06446327,0.10956845,0.05170045,0.07311035
hAT_35-fNotRos#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2005864,2.312021,0.08501137,False,DNA/hAT,0.2005864,0.06290916,0.07669142,0.08859605,0.10310852,0.11557502,0.053594664,0.064665966,0.10947109,0.051655203,0.0731465
TcMar-Tc1_2-fNotRos#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20164144,2.3104072,0.08554005,False,DNA/TcMar-Tc1,0.20164144,0.062310055,0.07630397,0.08849963,0.1034326,0.11610139,0.053577967,0.064327925,0.1095612,0.051511344,0.07273246
hAT_81-fNotRos#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20270826,2.3085082,0.086140685,False,DNA/hAT,0.20270826,0.0611572,0.07594532,0.0886723,0.10372004,0.116567574,0.053471513,0.0638556,0.10991315,0.051385164,0.07260385
TcMar-Tc1_8-fNotRos#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20447886,2.3054776,0.08696932,False,DNA/TcMar-Tc1,0.20447886,0.05962251,0.07478782,0.089258544,0.10480154,0.11750954,0.053530753,0.0629463,0.10979847,0.05155452,0.07171105
TcMar-Tc1_9-fNotRos#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20508066,2.304752,0.087397315,False,DNA/TcMar-Tc1,0.20508066,0.060256124,0.07447953,0.088779956,0.10489323,0.11768334,0.053409457,0.06293541,0.10991314,0.051205955,0.071363166
hAT_168-fNotRos#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20662735,2.3015065,0.08717386,False,DNA/hAT,0.20662735,0.059066243,0.07403017,0.08834474,0.10502701,0.1194535,0.05353923,0.06214383,0.11053986,0.0505777,0.070650384
hAT_169-fNotRos#DNA,DNA,1,None,0,DNA/P,0.20504373,2.3048794,0.08680802,False,DNA,0.20504373,0.061687976,0.07437207,0.087662525,0.10470575,0.118235715,0.05353128,0.0635293,0.10998128,0.05047475,0.07077562
hAT_200-fNotRos#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20695843,2.3009377,0.08676749,False,DNA/hAT,0.20695843,0.060110644,0.07330538,0.08766429,0.10539372,0.12019094,0.053729217,0.062439814,0.11048276,0.050158445,0.069566324
hAT_202-fNotRos#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20757617,2.3001318,0.08737653,False,DNA/hAT,0.20757617,0.0602211,0.0732838,0.08748631,0.10517096,0.12019964,0.05357442,0.062242586,0.11076289,0.049899068,0.069583036
hAT_43-fOdoBon#DNA,DNA,1,None,0,DNA/P,0.20170628,2.3098564,0.08568341,False,DNA,0.20170628,0.060333192,0.07652168,0.089587025,0.103589155,0.11602286,0.053590048,0.06385267,0.10955277,0.05197277,0.07327157
Kolobok_1-fOdoBon#DNA/Kolobok,DNA/Kolobok,4,None,0,DNA/P,0.20174591,2.3099265,0.08558836,False,DNA/Kolobok,0.20174591,0.060947638,0.07642939,0.08923869,0.10345882,0.116157554,0.05361618,0.06393157,0.10959004,0.05178149,0.0731027
hAT_21-fOdoBon#DNA,DNA,1,None,0,DNA/P,0.20308101,2.3085701,0.08660736,False,DNA,0.20308101,0.063338995,0.075385645,0.08810759,0.10366666,0.11647365,0.05338429,0.06430676,0.109690696,0.050800655,0.07176406
PIF-Harbinger_2-fOdoBon#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.20261553,2.309347,0.08631513,False,DNA/PIF-Harbinger,0.20261553,0.063540824,0.07536135,0.08772683,0.10377685,0.1163004,0.053480845,0.06450546,0.10971791,0.051116318,0.07185765
hAT_34-fOdoBon#DNA,DNA,1,None,0,DNA/P,0.20019887,2.3139756,0.08537274,False,DNA,0.20019887,0.06967561,0.075946055,0.08611521,0.102668956,0.114826135,0.053340662,0.066452585,0.10878347,0.05043078,0.07156166
hAT_41-fOdoBon#DNA,DNA,1,None,0,DNA/P,0.2021367,2.309791,0.084959365,False,DNA,0.2021367,0.06698036,0.07465833,0.08554881,0.10383638,0.11717733,0.05351669,0.065277085,0.11002145,0.05019114,0.07065571
CMC_1-fOsmEpe#DNA/CMC,DNA/CMC,3,None,0,DNA/P,0.20233761,2.3086336,0.08579617,False,DNA/CMC,0.20233761,0.059646253,0.07621795,0.089666665,0.10379091,0.11654144,0.053605366,0.06343421,0.10973698,0.051963143,0.07305951
TcMar-Tc1_6-fPagPag#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20387737,2.306259,0.08558277,False,DNA/TcMar-Tc1,0.20387737,0.060990036,0.0748542,0.088095605,0.104451425,0.118294604,0.053811207,0.06328281,0.10993451,0.051146843,0.071261294
hAT_7-fPagPag#DNA,DNA,1,None,0,DNA/P,0.20836227,2.2972016,0.08586623,False,DNA,0.20836227,0.0603134,0.07163341,0.08581503,0.10717591,0.12249604,0.053626545,0.061934244,0.11132769,0.049662527,0.06765293
TcMar-Tc1_5-fPanHyp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20414884,2.3055682,0.085561015,False,DNA/TcMar-Tc1,0.20414884,0.060803205,0.0747724,0.088090606,0.10454698,0.11858783,0.053747803,0.06316661,0.11010697,0.050882466,0.07114629
TcMar-Tc1_6-fPanHyp#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.2033559,2.3071892,0.08515425,False,DNA/TcMar-Tc1,0.2033559,0.06260122,0.074685015,0.087471604,0.10444912,0.11820164,0.053690944,0.0637502,0.10987095,0.050907172,0.07101624
TcMar-Tc1_3-fParRan#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20162643,2.3102102,0.084761366,False,DNA/TcMar-Tc1,0.20162643,0.062878914,0.0755643,0.08767862,0.10391968,0.11686507,0.053866398,0.06441184,0.10965591,0.05148255,0.0720502
TcMar-Tc1_7-fParRan#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20494466,2.3045323,0.08655383,False,DNA/TcMar-Tc1,0.20494466,0.05993,0.07475021,0.088164665,0.10474814,0.11839083,0.0536253,0.06286917,0.110199034,0.051034875,0.07134303
TcMar-Tc1_1-fPemKlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20482785,2.305056,0.08676317,False,DNA/TcMar-Tc1,0.20482785,0.060111295,0.0748986,0.088387385,0.10440201,0.11806467,0.053681456,0.06288156,0.110034145,0.051148143,0.07156288
TcMar-Tc1_9-fPemKlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20361912,2.3068748,0.08592734,False,DNA/TcMar-Tc1,0.20361912,0.061442018,0.07490217,0.08826042,0.104287826,0.117691785,0.053687513,0.063589334,0.1100193,0.051096734,0.07140375
TcMar-Tc1_10-fPemKlu#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20457716,2.3052635,0.0865263,False,DNA/TcMar-Tc1,0.20457716,0.060276013,0.074772365,0.08846251,0.10455992,0.118050866,0.05359252,0.063070334,0.110037856,0.051093724,0.07150677
TcMar-Tc1_1-fPerMag#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20412664,2.3058867,0.08623586,False,DNA/TcMar-Tc1,0.20412664,0.060380265,0.075185806,0.0885059,0.10408743,0.11789078,0.053588517,0.06321494,0.11021616,0.050986335,0.071817145
TcMar-Tc1_2-fPhoGun#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20480236,2.3049514,0.086868875,False,DNA/TcMar-Tc1,0.20480236,0.060108475,0.07457347,0.088796206,0.10480407,0.11793349,0.053535774,0.06286643,0.10994463,0.051252555,0.0713826
hAT_73-fPhoLeu#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20261309,2.3085468,0.085403524,False,DNA/hAT,0.20261309,0.061622694,0.075661555,0.08819463,0.103970475,0.11720956,0.053771023,0.06372826,0.10971468,0.051375505,0.07213855
hAT_67-fPhoPho#DNA,DNA,1,None,0,DNA/P,0.20449194,2.306357,0.08645042,False,DNA,0.20449194,0.065171205,0.07382398,0.08588386,0.10469814,0.11804152,0.05357303,0.06442884,0.10995583,0.050220594,0.06971102
PIF-Harbinger_4-fPlaFle#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.20227952,2.3100433,0.08626515,False,DNA/PIF-Harbinger,0.20227952,0.06383588,0.075692765,0.08786091,0.10351652,0.11601438,0.053585336,0.06468314,0.109467685,0.051024653,0.07203914
hAT_36-fPlePla#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.2019113,2.3101237,0.085804336,False,DNA/hAT,0.2019113,0.06254765,0.076101996,0.088578776,0.10328721,0.116106965,0.053540852,0.064326495,0.10964202,0.05139076,0.07256589
hAT_40-fPlePla#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20244758,2.309192,0.08586359,False,DNA/hAT,0.20244758,0.06225146,0.07582401,0.088370554,0.103591904,0.11658399,0.053607777,0.06409407,0.10967538,0.051287074,0.07226623
hAT_42-fPlePla#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20171438,2.3101943,0.08521456,False,DNA/hAT,0.20171438,0.06264564,0.076084465,0.08819097,0.10337891,0.11649982,0.05363924,0.064258255,0.10970249,0.0513857,0.07250013
PIF-Harbinger_1-fPlePla#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.20317249,2.3078225,0.08622291,False,DNA/PIF-Harbinger,0.20317249,0.061665416,0.07552177,0.08850325,0.10372874,0.11694958,0.053518906,0.06379327,0.11004022,0.051063932,0.0720424
hAT_2-fPolHol#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20672199,2.3009472,0.086309396,False,DNA/hAT,0.20672199,0.05937662,0.07356602,0.08782666,0.10559943,0.120412596,0.053758554,0.062340826,0.11031313,0.050304547,0.06977958
Kolobok_3-fPolLow#DNA/Kolobok,DNA/Kolobok,4,None,0,DNA/P,0.20259897,2.3084471,0.08592517,False,DNA/Kolobok,0.20259897,0.060536318,0.075895056,0.08907889,0.10391793,0.116673805,0.053532656,0.063591205,0.109769724,0.051659282,0.07274619
hAT_1-fPolLow#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20208797,2.3097217,0.085613415,False,DNA/hAT,0.20208797,0.062327538,0.07589715,0.08843799,0.10365114,0.116474554,0.053611662,0.06417784,0.109521665,0.051461555,0.072350875
Academ-1_4-fPolPol#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20088078,2.3115606,0.08522074,False,DNA/Academ-1,0.20088078,0.062015086,0.07678823,0.08880459,0.10311067,0.11566004,0.05364474,0.06440965,0.10945193,0.051863346,0.07337089
TcMar-Tc1_30-fPorCra#DNA,DNA,1,None,0,DNA/P,0.2012833,2.3108492,0.08568267,False,DNA,0.2012833,0.061281994,0.076795086,0.089369535,0.103161484,0.11560064,0.0534731,0.064226285,0.109468505,0.05188207,0.07345803
Academ-1_8-fPorCra#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.20167118,2.3103685,0.08589291,False,DNA/Academ-1,0.20167118,0.061431933,0.07655824,0.08925644,0.10331004,0.115778275,0.053519312,0.06407155,0.10941774,0.051795207,0.07319011
PiggyBac_3-fPorCra#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20113336,2.311185,0.08556569,False,DNA/PiggyBac,0.20113336,0.06218743,0.076640725,0.08907238,0.103003144,0.11556766,0.053414,0.064353764,0.10958256,0.051715866,0.07332904
PiggyBac_10-fPorCra#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20108017,2.3113337,0.08556543,False,DNA/PiggyBac,0.20108017,0.06248255,0.076629125,0.08880725,0.10306441,0.11551474,0.05343158,0.06446439,0.10957751,0.05163177,0.07331642
PIF-Harbinger_12-fPorCra#DNA/PIF-Harbinger,DNA/PIF-Harbinger,6,None,0,DNA/P,0.20167112,2.3102098,0.08551503,False,DNA/PIF-Harbinger,0.20167112,0.06158604,0.0763096,0.08888409,0.10346036,0.116156094,0.053655747,0.06419544,0.109549634,0.051653985,0.0728779
hAT_185-fPorCra#DNA,DNA,1,None,0,DNA/P,0.20241271,2.3091457,0.08615948,False,DNA,0.20241271,0.06099991,0.076126836,0.0889756,0.10364068,0.11625323,0.053624876,0.063943975,0.109615125,0.051598687,0.07280828
hAT_186-fPorCra#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20218284,2.3093724,0.085751824,False,DNA/hAT,0.20218284,0.06151583,0.0760065,0.0888653,0.10362932,0.11643102,0.053569727,0.06401371,0.109651126,0.05153414,0.072600484
Academ-1_23-fPorCra#DNA/Academ-1,DNA/Academ-1,2,None,0,DNA/P,0.2028734,2.3083181,0.08611685,False,DNA/Academ-1,0.2028734,0.06113968,0.07598625,0.08891531,0.103539266,0.11675654,0.05353,0.06377848,0.10973706,0.051321585,0.07242243
hAT_200-fPorCra#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20166938,2.3104312,0.08566165,False,DNA/hAT,0.20166938,0.062461764,0.07630531,0.088669084,0.10316695,0.11600773,0.053508572,0.06432726,0.109617054,0.05142501,0.07284188
PiggyBac_33-fPorCra#DNA/PiggyBac,DNA/PiggyBac,7,None,0,DNA/P,0.20087057,2.31199,0.08554508,False,DNA/PiggyBac,0.20087057,0.0634306,0.07653791,0.088510685,0.10291217,0.115325496,0.053478505,0.06484323,0.109455235,0.05160761,0.07302798
TcMar-Tc1_31-fPorCra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20126225,2.3110287,0.08525323,False,DNA/TcMar-Tc1,0.20126225,0.06312801,0.07622361,0.08835379,0.10317671,0.11600902,0.053563602,0.06456493,0.1096258,0.051369745,0.0727226
TcMar-Tc1_33-fPorCra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20197289,2.3099725,0.08557788,False,DNA/TcMar-Tc1,0.20197289,0.06271746,0.07598083,0.08831472,0.10334101,0.116395004,0.053635042,0.064350456,0.10962511,0.051232573,0.07243491
TcMar-Tc1_34-fPorCra#DNA/TcMar-Tc1,DNA/TcMar-Tc1,9,None,0,DNA/P,0.20211783,2.309903,0.08589021,False,DNA/TcMar-Tc1,0.20211783,0.06261206,0.07592297,0.08845272,0.103316724,0.11622762,0.053647626,0.06438317,0.10962065,0.051295042,0.07240363
hAT_261-fPorCra#DNA/hAT,DNA/hAT,10,None,0,DNA/P,0.20432834,2.3059254,0.086596064,False,DNA/hAT,0.20432834,0.061321445,0.07496352,0.088373005,0.10436916,0.11773228,0.053418964,0.06335276,0.109848,0.050865937,0.07142654
TcMar-Tc1_9-fPorCra#DNA,DNA,1,None,0,DNA/P,0.20449392,2.3059902,0.086736314,False,DNA,0.20449392,0.062221617,0.074660204,0.0881669,0.10399848,0.11775761,0.053495936,0.06360342,0.10996796,0.050644416,0.07098953
hAT_60-fPorCra#DNA,DNA,1,None,0,DNA/P,0.20418607,2.3059258,0.085733555,False,DNA,0.20418607,0.062463835,0.07432995,0.0875072,0.10454536,0.11845251,0.05351102,0.06360251,0.11001869,0.050659943,0.07072289
hAT_79-fPorCra#DNA,DNA,1,None,0,DNA/P,0.20804219,2.2986546,0.08721921,False,DNA,0.20804219,0.05857568,0.0730469,0.08770792,0.10624227,0.12082298,0.053641945,0.06191851,0.11057618,0.050067388,0.06935802
hAT_107-fPorCra#DNA,DNA,1,None,0,DNA/P,0.20544094,2.304192,0.0866876,False,DNA,0.20544094,0.06238146,0.0740119,0.08712974,0.1046433,0.11875334,0.053426992,0.063301876,0.1102302,0.050245747,0.070434496
hAT_116-fPorCra#DNA,DNA,1,None,0,DNA/P,0.20721118,2.3007286,0.08681544,False,DNA,0.20721118,0.061554775,0.07315057,0.0868011,0.10521502,0.12039574,0.05354939,0.062628545,0.11066077,0.049609255,0.06922374
hAT_10-fPriTyp#DNA,DNA,1,None,0,DNA/P,0.20245506,2.309425,0.08626042,False,DNA,0.20245506,0.062658824,0.07603331,0.08822394,0.103411496,0.116194636,0.053381223,0.06429625,0.10968808,0.051176306,0.07248085
